Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2025-03-08,Chennai,Tamil Nadu,42.6,30.5,36.5,34.8,9.0,22.3,113,Moderate,1020.8,43.8
2025-03-08,Kolkata,West Bengal,30.1,17.5,23.8,90.4,0.8,10.9,147,Moderate,999.7,22.9
2025-03-08,Hyderabad,Telangana,44.4,29.7,37.0,51.5,31.0,6.9,100,Satisfactory,1018.9,38.6
2025-03-08,Ahmedabad,Gujarat,43.7,36.6,40.1,94.5,10.7,15.5,218,Poor,1004.8,12.8
2025-03-08,Jaipur,Rajasthan,32.9,23.0,28.0,71.0,6.4,9.8,120,Moderate,1001.5,50.3
2025-03-08,Lucknow,Uttar Pradesh,32.5,19.1,25.8,85.9,0.0,16.6,50,Good,1018.2,75.1
2025-03-08,Bhopal,Madhya Pradesh,39.6,27.4,33.5,36.4,0.0,20.9,90,Satisfactory,996.5,7.9
2025-03-09,Mumbai,Maharashtra,34.1,23.8,28.9,85.8,0.0,5.0,122,Moderate,993.0,56.2
2025-03-09,Delhi,Delhi,38.7,32.3,35.5,36.7,4.7,21.3,214,Poor,994.1,82.2
2025-03-09,Bengaluru,Karnataka,35.1,29.1,32.1,78.1,0.0,14.2,267,Poor,1012.6,89.6
2025-03-09,Chennai,Tamil Nadu,44.2,31.6,37.9,49.4,0.0,15.2,271,Poor,1014.6,12.9
2025-03-09,Kolkata,West Bengal,27.9,22.6,25.2,63.7,0.0,14.3,105,Moderate,991.8,72.6
2025-03-09,Hyderabad,Telangana,40.9,32.8,36.8,61.1,8.9,5.7,167,Moderate,991.7,62.5
2025-03-09,Ahmedabad,Gujarat,43.2,34.7,38.9,56.7,0.0,23.7,202,Poor,1008.9,84.9
2025-03-09,Jaipur,Rajasthan,40.4,34.9,37.7,81.9,0.0,19.1,79,Satisfactory,994.6,23.3
2025-03-09,Lucknow,Uttar Pradesh,25.1,13.5,19.3,47.6,0.0,13.6,172,Moderate,1002.9,52.0
2025-03-09,Bhopal,Madhya Pradesh,41.5,36.2,38.8,86.4,0.0,8.8,179,Moderate,1011.5,78.0
2025-03-10,Mumbai,Maharashtra,34.3,28.7,31.5,90.1,8.5,9.2,182,Moderate,1015.6,54.1
2025-03-10,Delhi,Delhi,26.1,11.5,18.8,84.4,0.0,15.2,123,Moderate,1019.6,93.8
2025-03-10,Bengaluru,Karnataka,37.1,24.9,31.0,44.7,4.1,21.9,147,Moderate,1020.7,68.7
2025-03-10,Chennai,Tamil Nadu,38.2,24.6,31.4,70.7,4.2,22.3,306,Very Poor,1021.6,42.4
2025-03-10,Kolkata,West Bengal,36.4,31.0,33.7,71.3,29.3,3.3,156,Moderate,1023.1,20.1
2025-03-10,Hyderabad,Telangana,33.3,21.0,27.2,44.0,9.9,4.4,123,Moderate,1006.7,94.8
2025-03-10,Ahmedabad,Gujarat,27.9,18.1,23.0,90.5,4.9,23.5,81,Satisfactory,991.7,19.6
2025-03-10,Jaipur,Rajasthan,26.7,18.7,22.7,44.9,0.0,23.7,119,Moderate,995.4,41.9
2025-03-10,Lucknow,Uttar Pradesh,36.0,23.6,29.8,83.1,5.2,5.6,342,Very Poor,998.6,68.8
2025-03-10,Bhopal,Madhya Pradesh,32.5,25.2,28.9,86.5,0.0,2.4,84,Satisfactory,1005.8,67.4
2025-03-11,Mumbai,Maharashtra,40.3,34.0,37.1,64.7,3.2,3.5,168,Moderate,996.7,89.8
2025-03-11,Delhi,Delhi,34.5,27.9,31.2,94.7,0.0,22.1,157,Moderate,1005.1,46.5
2025-03-11,Bengaluru,Karnataka,25.6,12.7,19.1,59.7,5.4,20.3,75,Satisfactory,1009.4,90.9
2025-03-11,Chennai,Tamil Nadu,40.7,30.1,35.4,45.0,31.1,20.1,335,Very Poor,1012.6,13.6
2025-03-11,Kolkata,West Bengal,31.1,20.0,25.6,82.2,0.0,4.3,177,Moderate,1015.3,19.7
2025-03-11,Hyderabad,Telangana,30.0,20.8,25.4,35.0,7.6,17.2,97,Satisfactory,1004.6,87.3
2025-03-11,Ahmedabad,Gujarat,30.3,23.9,27.1,54.8,9.9,17.0,341,Very Poor,990.6,94.8
2025-03-11,Jaipur,Rajasthan,43.5,33.5,38.5,44.3,0.0,18.3,165,Moderate,1017.8,24.9
2025-03-11,Lucknow,Uttar Pradesh,44.2,36.7,40.4,52.5,0.0,4.3,133,Moderate,990.1,59.7
2025-03-11,Bhopal,Madhya Pradesh,25.4,11.8,18.6,68.0,0.0,7.2,312,Very Poor,1021.3,22.0
2025-03-12,Mumbai,Maharashtra,41.1,33.0,37.0,32.2,17.7,11.3,104,Moderate,991.1,57.9
2025-03-12,Delhi,Delhi,29.7,23.1,26.4,79.5,0.0,14.7,182,Moderate,1002.1,7.7
2025-03-12,Bengaluru,Karnataka,36.4,28.9,32.7,79.8,0.0,22.0,295,Poor,1009.1,22.6
2025-03-12,Chennai,Tamil Nadu,40.7,25.9,33.3,36.1,6.0,24.5,147,Moderate,1008.6,70.1
2025-03-12,Kolkata,West Bengal,31.0,22.6,26.8,32.5,0.0,12.6,183,Moderate,1016.8,52.7
2025-03-12,Hyderabad,Telangana,29.6,16.1,22.9,35.9,0.0,10.1,143,Moderate,990.5,20.8
2025-03-12,Ahmedabad,Gujarat,36.1,29.8,32.9,73.9,0.0,4.8,234,Poor,990.5,74.5
2025-03-12,Jaipur,Rajasthan,34.5,28.5,31.5,43.5,43.6,25.0,111,Moderate,1018.0,29.5
2025-03-12,Lucknow,Uttar Pradesh,30.1,15.2,22.6,51.8,7.1,15.7,192,Moderate,995.9,21.6
2025-03-12,Bhopal,Madhya Pradesh,44.0,30.0,37.0,40.8,0.0,4.7,334,Very Poor,1002.9,95.7
2025-03-13,Mumbai,Maharashtra,36.2,24.8,30.5,44.4,0.0,2.1,344,Very Poor,1003.5,85.8
2025-03-13,Delhi,Delhi,38.4,25.9,32.1,47.1,0.0,4.0,70,Satisfactory,1015.9,25.9
2025-03-13,Bengaluru,Karnataka,34.6,28.8,31.7,70.9,28.0,21.0,149,Moderate,993.8,76.1
2025-03-13,Chennai,Tamil Nadu,40.0,27.0,33.5,39.8,0.0,3.8,41,Good,991.0,15.5
2025-03-13,Kolkata,West Bengal,31.5,23.5,27.5,37.2,79.4,7.8,320,Very Poor,1016.9,94.0
2025-03-13,Hyderabad,Telangana,42.7,29.8,36.3,49.0,0.0,25.0,279,Poor,1002.5,96.0
2025-03-13,Ahmedabad,Gujarat,33.2,27.0,30.1,45.4,68.1,5.0,120,Moderate,995.5,9.0
2025-03-13,Jaipur,Rajasthan,41.4,34.4,37.9,65.6,4.5,13.6,126,Moderate,1001.7,70.4
2025-03-13,Lucknow,Uttar Pradesh,37.9,23.3,30.6,77.4,4.2,9.5,293,Poor,1014.7,46.3
2025-03-13,Bhopal,Madhya Pradesh,30.9,16.5,23.7,67.4,0.0,5.4,182,Moderate,992.4,35.6
2025-03-14,Mumbai,Maharashtra,32.2,27.1,29.7,67.6,0.0,14.0,180,Moderate,993.3,29.4
2025-03-14,Delhi,Delhi,28.4,18.9,23.6,52.3,65.6,14.2,163,Moderate,1010.1,94.9
2025-03-14,Bengaluru,Karnataka,36.1,27.3,31.7,65.5,64.9,3.5,101,Moderate,1018.0,28.0
2025-03-14,Chennai,Tamil Nadu,38.9,33.4,36.1,60.1,0.0,23.1,149,Moderate,1015.2,17.0
2025-03-14,Kolkata,West Bengal,43.6,31.4,37.5,68.6,0.0,19.7,114,Moderate,994.5,97.1
2025-03-14,Hyderabad,Telangana,34.0,28.7,31.3,65.8,27.5,11.8,76,Satisfactory,1004.5,49.0
2025-03-14,Ahmedabad,Gujarat,32.9,24.5,28.7,60.2,8.6,2.9,63,Satisfactory,1001.1,49.9
2025-03-14,Jaipur,Rajasthan,35.9,27.8,31.8,94.5,0.0,2.9,305,Very Poor,993.2,69.6
2025-03-14,Lucknow,Uttar Pradesh,28.1,19.1,23.6,53.0,22.8,18.8,222,Poor,1023.4,31.4
2025-03-14,Bhopal,Madhya Pradesh,39.6,27.5,33.6,31.4,0.0,14.5,256,Poor,1001.0,88.5
2025-03-15,Mumbai,Maharashtra,29.5,24.1,26.8,49.0,0.5,19.1,88,Satisfactory,1006.4,62.0
2025-03-15,Delhi,Delhi,31.3,19.2,25.3,53.7,0.0,20.6,299,Poor,1006.4,16.0
2025-03-15,Bengaluru,Karnataka,26.4,16.7,21.6,47.0,0.0,17.4,259,Poor,1008.6,19.0
2025-03-15,Chennai,Tamil Nadu,34.9,23.5,29.2,32.9,0.0,7.2,58,Satisfactory,998.4,65.0
2025-03-15,Kolkata,West Bengal,33.7,23.5,28.6,50.0,14.0,18.6,257,Poor,1005.6,92.8
2025-03-15,Hyderabad,Telangana,43.6,33.9,38.8,59.4,14.6,17.4,348,Very Poor,1011.6,93.0
2025-03-15,Ahmedabad,Gujarat,28.3,15.8,22.0,67.7,78.4,18.0,204,Poor,1003.4,68.3
2025-03-15,Jaipur,Rajasthan,30.0,20.5,25.2,43.8,0.0,19.6,217,Poor,990.7,54.1
2025-03-15,Lucknow,Uttar Pradesh,40.2,27.6,33.9,57.1,0.0,9.7,131,Moderate,998.2,16.4
2025-03-15,Bhopal,Madhya Pradesh,34.2,24.4,29.3,67.9,0.0,11.7,226,Poor,991.7,61.9
2025-03-16,Mumbai,Maharashtra,36.7,22.8,29.7,79.6,0.0,9.3,281,Poor,1013.0,47.6
2025-03-16,Delhi,Delhi,32.7,25.5,29.1,48.9,0.0,2.4,47,Good,1015.1,43.0
2025-03-16,Bengaluru,Karnataka,32.4,18.3,25.4,63.2,47.8,6.6,345,Very Poor,1000.1,71.5
2025-03-16,Chennai,Tamil Nadu,41.5,31.0,36.2,35.5,0.0,8.0,86,Satisfactory,1003.6,84.5
2025-03-16,Kolkata,West Bengal,31.1,23.5,27.3,49.2,27.1,11.7,97,Satisfactory,994.0,49.4
2025-03-16,Hyderabad,Telangana,29.3,21.5,25.4,38.1,0.0,17.8,163,Moderate,1003.6,20.6
2025-03-16,Ahmedabad,Gujarat,36.1,30.7,33.4,72.5,0.0,2.0,277,Poor,992.6,92.8
2025-03-16,Jaipur,Rajasthan,41.7,31.5,36.6,64.2,3.1,11.0,48,Good,1001.5,75.1
2025-03-16,Lucknow,Uttar Pradesh,42.2,32.7,37.5,58.7,0.0,23.7,214,Poor,1024.5,55.0
2025-03-16,Bhopal,Madhya Pradesh,36.1,26.2,31.2,91.4,17.6,6.9,337,Very Poor,1016.2,24.4
2025-03-17,Mumbai,Maharashtra,40.8,26.6,33.7,91.8,0.9,20.5,108,Moderate,998.5,91.9
2025-03-17,Delhi,Delhi,42.3,32.2,37.3,63.5,0.0,11.8,149,Moderate,1006.8,75.2
2025-03-17,Bengaluru,Karnataka,33.1,19.1,26.1,78.9,66.8,23.6,126,Moderate,1019.3,64.8
2025-03-17,Chennai,Tamil Nadu,38.1,26.1,32.1,48.3,2.6,8.7,131,Moderate,1009.4,90.4
2025-03-17,Kolkata,West Bengal,44.3,34.6,39.5,36.6,0.0,21.4,222,Poor,1015.8,89.0
2025-03-17,Hyderabad,Telangana,33.7,26.0,29.9,67.9,37.5,16.7,138,Moderate,1019.3,63.9
2025-03-17,Ahmedabad,Gujarat,39.7,32.4,36.1,68.8,0.0,9.1,194,Moderate,993.9,83.3
2025-03-17,Jaipur,Rajasthan,31.9,21.9,26.9,79.0,0.0,22.5,160,Moderate,1009.5,18.0
2025-03-17,Lucknow,Uttar Pradesh,37.4,32.0,34.7,87.5,0.0,17.7,305,Very Poor,1006.0,14.8
2025-03-17,Bhopal,Madhya Pradesh,29.1,20.8,24.9,41.6,9.3,3.0,158,Moderate,1008.3,59.7
2025-03-18,Mumbai,Maharashtra,31.4,17.9,24.7,31.5,6.3,6.6,343,Very Poor,998.4,60.8
2025-03-18,Delhi,Delhi,44.5,37.0,40.7,36.7,5.9,14.1,79,Satisfactory,1007.9,66.4
2025-03-18,Bengaluru,Karnataka,38.5,28.7,33.6,83.3,31.1,14.7,327,Very Poor,1022.5,70.5
2025-03-18,Chennai,Tamil Nadu,31.4,25.5,28.4,82.1,0.0,23.0,55,Satisfactory,996.2,63.6
2025-03-18,Kolkata,West Bengal,27.8,18.4,23.1,83.4,0.0,10.8,121,Moderate,995.6,8.5
2025-03-18,Hyderabad,Telangana,29.9,20.7,25.3,39.1,4.9,21.4,259,Poor,1018.2,42.0
2025-03-18,Ahmedabad,Gujarat,40.1,33.0,36.6,85.9,4.6,17.6,189,Moderate,1009.3,25.2
2025-03-18,Jaipur,Rajasthan,33.0,18.3,25.6,83.6,0.0,10.7,223,Poor,1007.2,7.9
2025-03-18,Lucknow,Uttar Pradesh,32.2,21.5,26.8,30.6,0.0,20.1,42,Good,1014.5,86.2
2025-03-18,Bhopal,Madhya Pradesh,30.2,19.7,25.0,91.2,0.0,13.3,168,Moderate,1005.4,79.0
2025-03-19,Mumbai,Maharashtra,31.4,25.5,28.4,33.0,0.0,18.4,307,Very Poor,991.4,52.1
2025-03-19,Delhi,Delhi,34.1,23.9,29.0,61.6,0.0,6.1,333,Very Poor,1017.7,31.2
2025-03-19,Bengaluru,Karnataka,41.2,29.4,35.3,76.8,49.8,2.9,216,Poor,1000.2,9.9
2025-03-19,Chennai,Tamil Nadu,27.3,17.5,22.4,76.8,0.0,5.4,303,Very Poor,999.8,80.6
2025-03-19,Kolkata,West Bengal,29.4,23.4,26.4,85.1,0.0,22.1,124,Moderate,992.4,13.0
2025-03-19,Hyderabad,Telangana,38.0,31.3,34.7,83.1,0.0,24.7,348,Very Poor,1007.2,47.9
2025-03-19,Ahmedabad,Gujarat,42.3,32.7,37.5,57.2,1.0,9.1,110,Moderate,1016.4,77.5
2025-03-19,Jaipur,Rajasthan,37.3,29.7,33.5,81.3,0.0,2.8,114,Moderate,994.3,67.2
2025-03-19,Lucknow,Uttar Pradesh,37.6,28.5,33.0,75.0,0.0,9.8,89,Satisfactory,1012.2,75.3
2025-03-19,Bhopal,Madhya Pradesh,38.3,31.5,34.9,44.4,5.4,24.0,326,Very Poor,995.2,59.2
2025-03-20,Mumbai,Maharashtra,28.5,19.9,24.2,38.0,6.5,14.5,336,Very Poor,1016.1,8.4
2025-03-20,Delhi,Delhi,29.4,23.2,26.3,91.2,0.0,20.6,343,Very Poor,1011.3,74.5
2025-03-20,Bengaluru,Karnataka,28.9,18.8,23.9,79.0,0.0,15.8,145,Moderate,1000.0,18.1
2025-03-20,Chennai,Tamil Nadu,29.0,23.8,26.4,39.9,8.8,19.3,312,Very Poor,1009.7,24.8
2025-03-20,Kolkata,West Bengal,34.5,27.8,31.1,57.9,0.0,10.3,147,Moderate,1013.0,93.9
2025-03-20,Hyderabad,Telangana,32.1,19.7,25.9,64.5,67.0,15.6,196,Moderate,996.5,49.3
2025-03-20,Ahmedabad,Gujarat,33.6,26.0,29.8,60.7,24.7,22.4,154,Moderate,1016.6,43.1
2025-03-20,Jaipur,Rajasthan,39.3,28.2,33.8,69.0,53.3,4.0,252,Poor,1001.9,53.4
2025-03-20,Lucknow,Uttar Pradesh,26.8,13.1,19.9,32.6,0.0,20.4,75,Satisfactory,1020.1,98.3
2025-03-20,Bhopal,Madhya Pradesh,35.5,29.8,32.6,40.2,14.4,4.9,101,Moderate,1012.0,64.4
2025-03-21,Mumbai,Maharashtra,45.0,36.5,40.7,88.8,9.5,7.8,151,Moderate,994.2,59.1
2025-03-21,Delhi,Delhi,41.6,29.2,35.4,48.0,0.0,3.8,92,Satisfactory,1013.0,68.8
2025-03-21,Bengaluru,Karnataka,36.9,25.9,31.4,61.1,0.0,22.3,247,Poor,1003.5,45.3
2025-03-21,Chennai,Tamil Nadu,38.3,33.1,35.7,59.6,0.0,17.0,116,Moderate,1012.9,29.2
2025-03-21,Kolkata,West Bengal,32.4,25.0,28.7,74.4,25.1,12.6,207,Poor,994.4,25.2
2025-03-21,Hyderabad,Telangana,31.8,18.3,25.0,62.2,9.2,22.4,181,Moderate,1000.3,17.9
2025-03-21,Ahmedabad,Gujarat,44.2,32.9,38.6,71.9,0.0,3.8,243,Poor,1001.1,83.1
2025-03-21,Jaipur,Rajasthan,44.9,38.2,41.6,55.8,0.0,11.8,181,Moderate,1003.4,98.1
2025-03-21,Lucknow,Uttar Pradesh,42.2,28.3,35.3,40.3,0.0,22.1,140,Moderate,1000.2,37.8
2025-03-21,Bhopal,Madhya Pradesh,29.0,19.7,24.3,57.8,0.0,2.7,223,Poor,996.2,73.5
2025-03-22,Mumbai,Maharashtra,44.0,32.1,38.1,42.6,1.3,5.8,265,Poor,1011.1,87.2
2025-03-22,Delhi,Delhi,38.3,25.4,31.8,36.8,0.0,23.0,254,Poor,997.8,67.9
2025-03-22,Bengaluru,Karnataka,37.9,27.4,32.6,61.6,0.0,3.2,166,Moderate,1007.2,36.4
2025-03-22,Chennai,Tamil Nadu,45.0,32.2,38.6,87.0,3.7,20.6,339,Very Poor,1009.2,90.1
2025-03-22,Kolkata,West Bengal,34.4,27.2,30.8,63.6,9.9,18.0,137,Moderate,997.5,60.9
2025-03-22,Hyderabad,Telangana,42.1,29.9,36.0,83.7,12.4,10.9,200,Moderate,996.3,13.7
2025-03-22,Ahmedabad,Gujarat,28.0,17.3,22.7,77.3,0.0,13.4,328,Very Poor,995.7,88.2
2025-03-22,Jaipur,Rajasthan,33.0,24.9,29.0,48.2,57.8,4.7,318,Very Poor,1006.7,69.2
2025-03-22,Lucknow,Uttar Pradesh,32.6,24.5,28.6,89.3,0.0,5.4,153,Moderate,1003.8,73.6
2025-03-22,Bhopal,Madhya Pradesh,31.2,18.4,24.8,94.3,69.2,20.4,245,Poor,1024.3,76.0
2025-03-23,Mumbai,Maharashtra,38.9,24.9,31.9,74.4,25.1,12.3,150,Moderate,995.6,81.0
2025-03-23,Delhi,Delhi,28.7,21.1,24.9,32.3,51.5,12.3,150,Moderate,1011.9,81.9
2025-03-23,Bengaluru,Karnataka,38.1,29.6,33.8,71.8,0.0,13.6,172,Moderate,1000.0,62.1
2025-03-23,Chennai,Tamil Nadu,31.1,23.6,27.4,41.9,7.9,13.2,316,Very Poor,992.5,20.7
2025-03-23,Kolkata,West Bengal,37.1,30.2,33.6,75.7,0.0,8.7,272,Poor,992.8,43.0
2025-03-23,Hyderabad,Telangana,34.2,25.1,29.6,53.8,4.6,3.5,236,Poor,1018.3,21.5
2025-03-23,Ahmedabad,Gujarat,34.0,21.3,27.6,83.7,0.0,4.9,110,Moderate,1022.6,20.6
2025-03-23,Jaipur,Rajasthan,27.6,17.9,22.8,89.8,0.0,9.7,151,Moderate,1010.0,58.1
2025-03-23,Lucknow,Uttar Pradesh,42.0,36.5,39.2,35.5,9.9,15.9,68,Satisfactory,1004.7,64.8
2025-03-23,Bhopal,Madhya Pradesh,40.2,29.7,35.0,92.2,0.0,3.3,154,Moderate,1016.1,52.7
2025-03-24,Mumbai,Maharashtra,44.4,30.0,37.2,91.9,61.0,15.1,312,Very Poor,997.5,82.7
2025-03-24,Delhi,Delhi,39.1,31.1,35.1,42.4,6.3,4.6,120,Moderate,994.8,39.5
2025-03-24,Bengaluru,Karnataka,37.4,28.7,33.0,74.5,23.1,20.1,122,Moderate,1011.9,91.3
2025-03-24,Chennai,Tamil Nadu,33.4,27.6,30.5,59.7,0.0,2.7,275,Poor,1004.7,23.0
2025-03-24,Kolkata,West Bengal,38.4,30.1,34.2,33.0,58.4,9.5,54,Satisfactory,1018.1,87.4
2025-03-24,Hyderabad,Telangana,43.3,33.7,38.5,92.7,26.5,7.6,249,Poor,1020.9,21.4
2025-03-24,Ahmedabad,Gujarat,33.2,18.5,25.9,42.0,54.8,9.0,118,Moderate,1003.9,48.9
2025-03-24,Jaipur,Rajasthan,41.3,35.4,38.4,75.8,0.0,21.1,52,Satisfactory,1005.6,16.6
2025-03-24,Lucknow,Uttar Pradesh,40.6,32.3,36.4,90.5,0.0,12.5,72,Satisfactory,1021.7,48.5
2025-03-24,Bhopal,Madhya Pradesh,36.9,25.7,31.3,79.7,0.0,13.3,341,Very Poor,1021.5,98.1
2025-03-25,Mumbai,Maharashtra,29.6,19.6,24.6,46.9,0.0,11.1,111,Moderate,1002.8,31.5
2025-03-25,Delhi,Delhi,40.0,32.0,36.0,75.9,0.0,5.6,84,Satisfactory,1013.8,91.9
2025-03-25,Bengaluru,Karnataka,26.5,12.1,19.3,37.6,2.6,9.9,62,Satisfactory,1023.4,59.0
2025-03-25,Chennai,Tamil Nadu,39.1,28.7,33.9,67.2,9.9,12.6,247,Poor,999.5,70.9
2025-03-25,Kolkata,West Bengal,42.1,28.3,35.2,66.5,0.0,8.4,223,Poor,1009.3,67.5
2025-03-25,Hyderabad,Telangana,44.1,36.1,40.1,54.2,0.0,9.2,308,Very Poor,998.9,84.8
2025-03-25,Ahmedabad,Gujarat,30.7,24.7,27.7,43.3,0.0,13.0,146,Moderate,1001.2,58.2
2025-03-25,Jaipur,Rajasthan,41.3,26.8,34.0,56.3,0.0,9.9,115,Moderate,1012.6,54.3
2025-03-25,Lucknow,Uttar Pradesh,40.3,34.0,37.2,44.8,6.8,24.5,201,Poor,1019.1,20.2
2025-03-25,Bhopal,Madhya Pradesh,33.4,18.5,26.0,92.7,0.0,9.3,304,Very Poor,1002.4,32.2
2025-03-26,Mumbai,Maharashtra,31.6,18.4,25.0,94.6,8.4,14.3,237,Poor,1017.5,19.5
2025-03-26,Delhi,Delhi,40.5,27.9,34.2,92.6,0.0,9.1,292,Poor,1000.8,21.7
2025-03-26,Bengaluru,Karnataka,43.2,37.3,40.2,40.1,2.4,3.6,341,Very Poor,1012.3,19.2
2025-03-26,Chennai,Tamil Nadu,43.0,28.5,35.7,36.9,4.9,7.4,217,Poor,1017.0,66.2
2025-03-26,Kolkata,West Bengal,41.5,31.5,36.5,47.5,6.2,16.5,348,Very Poor,1022.7,54.0
2025-03-26,Hyderabad,Telangana,28.2,17.8,23.0,43.8,0.0,6.8,290,Poor,1001.2,17.8
2025-03-26,Ahmedabad,Gujarat,29.4,20.2,24.8,31.0,1.1,21.3,73,Satisfactory,1004.4,18.4
2025-03-26,Jaipur,Rajasthan,37.1,23.8,30.5,88.5,0.0,19.8,327,Very Poor,999.6,50.7
2025-03-26,Lucknow,Uttar Pradesh,40.0,34.5,37.3,30.5,7.9,5.6,316,Very Poor,1020.5,78.5
2025-03-26,Bhopal,Madhya Pradesh,31.8,24.1,27.9,39.9,0.0,6.4,291,Poor,1017.0,89.5
2025-03-27,Mumbai,Maharashtra,36.3,21.3,28.8,34.5,0.0,4.9,94,Satisfactory,991.2,35.1
2025-03-27,Delhi,Delhi,34.7,28.2,31.4,39.0,74.5,17.7,244,Poor,1017.0,84.4
2025-03-27,Bengaluru,Karnataka,31.6,25.0,28.3,45.4,0.0,2.7,198,Moderate,999.3,74.2
2025-03-27,Chennai,Tamil Nadu,33.7,25.6,29.6,69.5,0.0,13.1,227,Poor,1001.5,53.5
2025-03-27,Kolkata,West Bengal,29.0,16.2,22.6,60.9,0.0,17.9,341,Very Poor,1014.3,60.3
2025-03-27,Hyderabad,Telangana,33.3,24.1,28.7,89.2,5.4,16.3,162,Moderate,1000.7,33.3
2025-03-27,Ahmedabad,Gujarat,26.4,12.0,19.2,41.9,2.0,18.9,208,Poor,1003.1,88.0
2025-03-27,Jaipur,Rajasthan,33.8,20.7,27.2,45.8,47.7,6.6,231,Poor,1022.8,70.3
2025-03-27,Lucknow,Uttar Pradesh,33.4,18.9,26.2,58.9,0.0,8.7,295,Poor,1017.1,17.2
2025-03-27,Bhopal,Madhya Pradesh,37.5,27.1,32.3,44.9,0.0,11.0,238,Poor,998.6,76.7
2025-03-28,Mumbai,Maharashtra,29.1,16.2,22.7,87.3,64.1,24.8,339,Very Poor,998.3,40.2
2025-03-28,Delhi,Delhi,26.9,16.6,21.8,62.9,33.2,8.2,122,Moderate,1012.7,52.1
2025-03-28,Bengaluru,Karnataka,28.8,14.2,21.5,66.5,0.0,18.4,83,Satisfactory,995.8,75.3
2025-03-28,Chennai,Tamil Nadu,41.6,29.8,35.7,55.1,20.4,4.7,348,Very Poor,1006.5,27.5
2025-03-28,Kolkata,West Bengal,36.7,30.2,33.5,73.4,0.0,8.7,211,Poor,993.2,26.7
2025-03-28,Hyderabad,Telangana,40.1,26.3,33.2,81.6,0.0,12.8,60,Satisfactory,1010.0,5.8
2025-03-28,Ahmedabad,Gujarat,35.5,28.8,32.1,65.5,73.5,24.5,258,Poor,1021.5,98.7
2025-03-28,Jaipur,Rajasthan,44.2,32.8,38.5,82.6,57.8,14.4,259,Poor,996.5,55.1
2025-03-28,Lucknow,Uttar Pradesh,40.4,30.2,35.3,44.1,0.0,20.7,307,Very Poor,1002.2,34.7
2025-03-28,Bhopal,Madhya Pradesh,42.5,33.5,38.0,30.6,73.7,12.4,318,Very Poor,1000.6,33.8
2025-03-29,Mumbai,Maharashtra,31.5,21.4,26.4,77.5,0.0,17.0,81,Satisfactory,1018.6,56.9
2025-03-29,Delhi,Delhi,33.9,27.6,30.8,35.7,5.9,19.8,273,Poor,1015.4,90.2
2025-03-29,Bengaluru,Karnataka,37.5,28.9,33.2,36.6,0.0,6.2,328,Very Poor,1012.7,49.2
2025-03-29,Chennai,Tamil Nadu,28.2,16.1,22.2,74.3,49.5,2.6,231,Poor,994.3,37.9
2025-03-29,Kolkata,West Bengal,34.0,27.0,30.5,68.3,0.0,23.3,253,Poor,1010.7,30.1
2025-03-29,Hyderabad,Telangana,31.4,21.3,26.3,52.2,0.0,2.5,93,Satisfactory,997.7,61.0
2025-03-29,Ahmedabad,Gujarat,41.2,32.1,36.7,69.7,0.0,18.8,168,Moderate,1012.8,66.7
2025-03-29,Jaipur,Rajasthan,25.3,13.4,19.4,83.9,0.0,16.1,138,Moderate,1017.5,68.3
2025-03-29,Lucknow,Uttar Pradesh,27.8,14.9,21.3,51.1,0.0,21.3,118,Moderate,995.0,46.3
2025-03-29,Bhopal,Madhya Pradesh,38.8,28.3,33.5,81.4,0.0,25.0,320,Very Poor,1004.2,63.9
2025-03-30,Mumbai,Maharashtra,25.4,13.8,19.6,48.7,2.9,10.6,86,Satisfactory,992.3,14.2
2025-03-30,Delhi,Delhi,43.0,33.7,38.3,89.5,0.0,8.2,197,Moderate,1009.6,44.7
2025-03-30,Bengaluru,Karnataka,26.1,11.3,18.7,33.8,0.0,4.5,117,Moderate,995.4,10.9
2025-03-30,Chennai,Tamil Nadu,30.4,20.4,25.4,58.5,0.0,5.1,58,Satisfactory,1020.8,65.2
2025-03-30,Kolkata,West Bengal,44.2,32.3,38.3,39.9,35.6,4.4,46,Good,995.6,67.5
2025-03-30,Hyderabad,Telangana,25.4,12.5,18.9,40.9,39.8,11.6,244,Poor,1008.6,35.1
2025-03-30,Ahmedabad,Gujarat,31.4,24.1,27.7,35.3,0.7,6.7,238,Poor,1000.5,91.0
2025-03-30,Jaipur,Rajasthan,43.4,29.3,36.3,34.1,13.6,14.6,312,Very Poor,1008.7,72.8
2025-03-30,Lucknow,Uttar Pradesh,37.3,28.1,32.7,37.3,7.9,14.1,279,Poor,1003.5,63.2
2025-03-30,Bhopal,Madhya Pradesh,43.8,36.2,40.0,91.6,67.0,17.9,271,Poor,991.4,59.6
2025-03-31,Mumbai,Maharashtra,43.8,33.1,38.5,81.6,0.0,19.3,239,Poor,998.2,28.2
2025-03-31,Delhi,Delhi,40.8,30.0,35.4,87.5,2.2,21.1,249,Poor,1008.9,6.0
2025-03-31,Bengaluru,Karnataka,41.3,33.5,37.4,33.5,0.0,2.4,74,Satisfactory,997.9,41.9
2025-03-31,Chennai,Tamil Nadu,27.3,14.0,20.6,32.7,0.0,6.5,187,Moderate,1012.5,35.0
